customer_code,customer_name,address,province_name_extract,province_id,province_name
KH-00627,CÔNG TY CỔ PHẦN KHẢI HOÀN,"Phan Kế Bính, Phường Giảng Võ, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00628,CỬA HÀNG XE ĐẠP PHÚ THỊNH,"Xã Quỳnh Lưu, Xã Quỳnh Lưu, Tỉnh Ninh Bình",Ninh Bình,41,Ninh Bình
KH-00630,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,"phố Vũ Xuân Thiều, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00631,CÔNG TY TNHH VIỆT ANH,"Đường Chợ Bún, Xã Bát Tràng, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00632,CỬA HÀNG XE ĐẠP LONG PHÚ,"Xã Quang Trung, Bắc Ninh",Bắc Ninh,7,Bắc Ninh
KH-00633,DOANH NGHIỆP TW KHẢI HOÀN,"Xã Ngọc Lý, Huyện Tân Yên, Bắc Giang",Bắc Giang,5,Bắc Giang
KH-00634,CÔNG TY CỔ PHẦN TRÍ ĐỨC,"Xã Yên Lãng, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00635,DOANH NGHIỆP TW ĐẠI LỢI,"Xã Vạn Phú, Thái Nguyên",Thái Nguyên,54,Thái Nguyên
KH-00636,CỬA HÀNG XE ĐẠP YÊN BÌNH,"Phố Yên Sở, Phường Hoàng Mai, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00637,CỬA HÀNG XE ĐẠP ĐẠI DƯƠNG,"Cầu Xây, Xã Kim Anh, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00638,CÔNG TY CỔ PHẦN THƯƠNG MẠI THANH BÌNH,"Lương Hội, Xã Lương Bằng, Tỉnh Hưng Yên",Hưng Yên,31,Hưng Yên
KH-00639,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,"Quốc lộ 45, Thôn Tân Ngữ 2, Xã Yên Định, Tỉnh Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00640,CÔNG TY TNHH XUÂN MAI,"Khu 1, Xã Vĩnh Lộc, Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00641,DOANH NGHIỆP TW ĐÔNG NAM,"ngách 127/32 Đường Lạc Long Quân, Phường Nghĩa Đô, Quận Cầu Giấy, Thành phố Hà Nội, Việt Nam",Hà Nội,1,Hà Nội
KH-00642,CÔNG TY CỔ PHẦN HOÀ BÌNH,"Liền kề 8 - Ô 31 - Khu đô thị mới Tân Tây Đô, Xã Ô Diên, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00643,CÔNG TY TNHH TÂY BẮC,"NP2- 10 MBQH trung tâm thương mại Đại Siêu Thị Big C, Phường Hạc Thành, Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00644,HỘ KINH DOANH THUỶ TIÊN,"Xã Đông Ngũ, Quảng Ninh",Quảng Ninh,48,Quảng Ninh
KH-00645,CỬA HÀNG XE ĐẠP QUANG VINH,"TK Đồng Văn, Xã Đồng Lê, Quảng Trị",Quảng Trị,49,Quảng Trị
KH-00646,DOANH NGHIỆP TW ĐẠI DƯƠNG,"Xã Phụng Công, Hưng Yên",Hưng Yên,31,Hưng Yên
KH-00647,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,"đường 422, cụm 13, Xã Ô Diên, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00648,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,"Khu Long Vân, Xã Vân Du, Tỉnh Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00649,CÔNG TY CỔ PHẦN ĐÔNG NAM,"Khu Ba Đề, Xã Yên Lãng, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00650,DOANH NGHIỆP TW HOÀ BÌNH,"Cầu Đào, Thị trấn Nhân Thắng(Hết hiệu lưc), Tỉnh Bắc Ninh",Bắc Ninh,7,Bắc Ninh
KH-00651,CÔNG TY TNHH CHI THÀNH,"Xã Đại Đồng, tỉnh Hưng Yên",Hưng Yên,31,Hưng Yên
KH-00652,DOANH NGHIỆP TW XUÂN MAI,"Đường Quốc lộ 45, Khu phố 2, Xã Thiệu Hóa, Tỉnh Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00653,HỘ KINH DOANH SƠN HÀ,"thôn Hạ Lôi, Xã Mê Linh, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00654,HỘ KINH DOANH TÂY BẮC,"Thửa đất 23, tờ bản đồ 02, thôn Dương Huy, Phường Vân Hà, Tỉnh Bắc Ninh, Việt Nam",Bắc Ninh,7,Bắc Ninh
KH-00655,HỘ KINH DOANH TÂN TIẾN,"Xã Cẩm Trung, Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00656,CỬA HÀNG XE ĐẠP VĨNH PHÁT,"Phố Giếng Khía, Xã Gia Lộc, TP Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00657,CÔNG TY TNHH KHẢI HOÀN,"Phố Sàn, Xã Lục Nam, Bắc Ninh",Bắc Ninh,7,Bắc Ninh
KH-00658,DOANH NGHIỆP TW VĨNH PHÁT,"đường Nguyễn Công Trứ, khối 1, Phường Trường Vinh, Nghệ An",Nghệ An,40,Nghệ An
KH-00659,CỬA HÀNG XE ĐẠP QUANG VINH,"Xã Hợp Lý, Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00660,CÔNG TY CỔ PHẦN THƯƠNG MẠI TOÀN THẮNG,"Thôn La Văn Cầu, Xã Nam Sách, TP Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00661,HỘ KINH DOANH QUANG VINH,"đường 70, Phường Thanh Liệt, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00662,DOANH NGHIỆP TW ĐẠI DƯƠNG,"Cầu Tó, đường Phan Trọng Tuệ, Xã Đại Thanh, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00663,CÔNG TY CỔ PHẦN TRƯỜNG THỊNH,"Tổ dân phố Hòa Sơn, Phường Chương Mỹ, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00664,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂN TIẾN,"Xã Hòa Xá, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00665,CÔNG TY CỔ PHẦN TÂY BẮC,"Hoàng Đạo Thành, Phường Khương Đình, Hà Nội",Hà Nội,1,Hà Nội
KH-00666,CÔNG TY CỔ PHẦN TÂN TIẾN,"Đường Minh Khai, Phường Tương Mai, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00667,CÔNG TY CỔ PHẦN MINH PHƯƠNG,"Phạm Văn Đồng, Khối 2, Xã Núi Thành, Thành phố Đà Nẵng",Đà Nẵng,16,Đà Nẵng
KH-00668,CỬA HÀNG XE ĐẠP AN PHÁT,"Xã Tiên Lãng, Thành phố Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00669,CÔNG TY TNHH THƯƠNG MẠI LONG PHÚ,"Xã Thiên Lộc, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00670,CỬA HÀNG XE ĐẠP THIÊN AN,"Xã cẩm trung , Huyện Cẩm xuyên , Tĩnh Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00671,HỘ KINH DOANH VIỆT ANH,"Đường Xuân Thủy, Phường Cầu Giấy, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00672,CÔNG TY CỔ PHẦN TÂN TIẾN,"đường Cầu Diễn, Phường Phú Diễn, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00673,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,"đường Hồ Tùng Mậu, Phường Phú Diễn, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00717,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,"Xã Mậu A, Lào Cai",Lào Cai,37,Lào Cai
KH-00674,CỬA HÀNG XE ĐẠP TÚ ANH,"đường Cầu Diễn, TDP Nguyên xá 2, Phường Tây Tựu, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00675,CỬA HÀNG XE ĐẠP SÁN LẠP,"Nhà số 10, ngõ 7, phố Nguyễn Khả Trạc, Phường Phú Diễn, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00676,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,"ngõ 2/27 đường Phương Canh, Tổ 2, Phường Xuân Phương, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00677,CỬA HÀNG XE ĐẠP LÊ ANH,"Xã Nội Bài, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00678,DOANH NGHIỆP TW MINH PHƯƠNG,"Quầy Q7 chợ Kim Giang, Phường Khương Đình, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00679,HỘ KINH DOANH ĐẠI DƯƠNG,"TK Cơ Quan, Phường Thảo Nguyên, Tỉnh Sơn La",Sơn La,51,Sơn La
KH-00680,HỘ KINH DOANH ĐẠI LỢI,"Đường Xô Viết Nghệ Tĩnh, Xã Can Lộc, Tỉnh Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00681,DOANH NGHIỆP TW NGỌC ANH,"đường Trần Phú, tổ 11, Phường Hà Giang 2, Tuyên Quang",Hà Giang,23,Hà Giang
KH-00682,DOANH NGHIỆP TW TRƯỜNG THỊNH,"phường sông cầu, Phường Bắc Kạn, Thái Nguyên",Bắc Kạn,6,Bắc Kạn
KH-00683,DOANH NGHIỆP TW ĐẠI LỢI,"Phường Thi Sơn, Thị xã Kim Bảng, Hà Nam",Hà Nam,24,Hà Nam
KH-00684,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,"Xã Yên Hòa, Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00685,CÔNG TY CỔ PHẦN MẶT TRỜI,"Trần Khát Chân, Phường Hai Bà Trưng, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00686,CỬA HÀNG XE ĐẠP LONG PHÚ,"TT Tứ Trưng, Xã Vĩnh Tường, Tỉnh Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00687,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,"Đội 7, Thôn 2, Xã Quảng Bị, Huyện Chương Mỹ, Hà Nội",Hà Nội,1,Hà Nội
KH-00688,CÔNG TY CỔ PHẦN THƯƠNG MẠI XUÂN MAI,"Thửa đất số 109, tờ bản đồ số 41, khu Lê Bình, Thị trấn Thanh Miện, Huyện Thanh Miện, Hải Dương",Hải Dương,26,Hải Dương
KH-00689,CÔNG TY TNHH THƯƠNG MẠI HOÀ BÌNH,"Đường An Khánh, Thôn Vân Lũng, Xã An Khánh, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00690,CỬA HÀNG XE ĐẠP NAM TIẾN,"đường Nguyễn Chí Thanh, Phường Thành Sen, Tỉnh Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00691,CÔNG TY TNHH PHÚ THỊNH,"Xã Hưng Đạo, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00692,CỬA HÀNG XE ĐẠP SÁN LẠP,"đường Vạn Xuân, thôn Phố Thú Y, Xã Hoài Đức, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00693,CỬA HÀNG XE ĐẠP XÂY DỰNG,"Xã Hòa Phú, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00694,HỘ KINH DOANH NGỌC ANH,"Phố Kênh Đào, Xã Hồng Sơn, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00695,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,"ngách 250/60 Kim Giang, Phường Định Công, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00696,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,"Đường Trần Hưng Đạo, Xã Kẻ Sặt, TP Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00697,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,"Hoàng Quốc Việt, Phường Nghĩa Đô, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00698,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,"Ngõ 42 Phố Sài Đồng, Phường Phúc Lợi, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00699,CÔNG TY CỔ PHẦN YÊN BÌNH,"Thửa đất số 183, tờ bản đồ số 33, thôn Ngò Báng, xã Đức Lý, huyện Lý Nhân, tỉnh Hà Nam",Hà Nam,24,Hà Nam
KH-00700,CÔNG TY TNHH TÂY BẮC,"Nhân Vinh, Phường Đường Hào, Tỉnh Hưng Yên",Hưng Yên,31,Hưng Yên
KH-00701,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,"phố 3, Xã Tiên Điền, Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00702,CỬA HÀNG XE ĐẠP YÊN BÌNH,"Xã Xuân Trường, Ninh Bình",Ninh Bình,41,Ninh Bình
KH-00703,CÔNG TY CỔ PHẦN NAM TIẾN,"Phường Phú Diễn, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00704,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,"Xã Hồng Sơn, Huyện Mỹ Đức, Hà Nội Tel : 0992098027 Gồm 13 mặt hàng, 30 chiếc,",Hà Nội,1,Hà Nội
KH-00705,HỘ KINH DOANH ĐẠI DƯƠNG,"Đường Núi Vàng, Tổ 9, Phường Trung Sơn, Ninh Bình",Ninh Bình,41,Ninh Bình
KH-00706,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,"đường Điện Biên, tổ dân phố số 8 phường Minh Tân, thành phố Yên Bái, tỉnh Yên Bái, Việt Nam",Điện Biên,19,Điện Biên
KH-00707,CỬA HÀNG XE ĐẠP TÚ ANH,"Thôn Tiên Tảo, Xã Hà Nam, TP Hải Phòng Tel : 0986687000 Gồm 16 mặt hàng, 40 chiếc,",Hà Nam,24,Hà Nam
KH-00708,DOANH NGHIỆP TW KHẢI HOÀN,"Phường An Dương, TP Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00709,HỘ KINH DOANH QUANG VINH,"phố 3, Xã Yên Khánh, Tỉnh Ninh Bình",Ninh Bình,41,Ninh Bình
KH-00710,CÔNG TY TNHH THANH BÌNH,"An Dương Vương, Phường Phú Thượng, TP Hà Nội Tel : 0949124175 Gồm 1 mặt hàng, 1 chiếc,",Hà Nội,1,Hà Nội
KH-00711,CÔNG TY CỔ PHẦN TÂY BẮC,"Lý Tự Trọng, Xã Liên Hương, Lâm Đồng Tel : 0833874407 Gồm 1 mặt hàng, 3 chiếc,",Lâm Đồng,35,Lâm Đồng
KH-00712,CÔNG TY TNHH THƯƠNG MẠI TRƯỜNG THỊNH,"Thôn Quán Rẽ, Xã An Khánh, Thành phố Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00713,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,"C17, Phường Mường Thanh, Tỉnh Điện Biên Tel : 0817022478 Gồm 7 mặt hàng, 10 chiếc,",Điện Biên,19,Điện Biên
KH-00714,CỬA HÀNG XE ĐẠP BÌNH MINH,"khu Minh Khai, Phường Tuần Châu, Tỉnh Quảng Ninh",Quảng Ninh,48,Quảng Ninh
KH-00715,HỘ KINH DOANH XÂY DỰNG,"Triệu Quốc Đạt, Phố Giắt, Xã Triệu Sơn, Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00716,HỘ KINH DOANH LÊ ANH,"đường Lê Hồng Phong, thôn số 1, Xã Bảo Thắng, Lào Cai",Lào Cai,37,Lào Cai
KH-00718,CÔNG TY CỔ PHẦN QUANG VINH,"Điệp Sơn, Phường Duy Tiên, Ninh Bình",Ninh Bình,41,Ninh Bình
KH-00719,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRƯỜNG THỊNH,"Xã Ba Vì, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00720,HỘ KINH DOANH KHẢI HOÀN,"Hà Huy Tập - TT Cẩm Xuyên, Xã Cẩm Xuyên, Tỉnh Hà Tĩnh Tel : 0791885113 Gồm 11 mặt hàng, 26 chiếc,",Hà Tĩnh,25,Hà Tĩnh
KH-00721,DOANH NGHIỆP TW MINH PHƯƠNG,"Đường số 2, Khu công nghiệp Nhựt Chánh, Xã Bình Đức, tỉnh Tây Ninh",Tây Ninh,52,Tây Ninh
KH-00722,CÔNG TY TNHH PHÚ THỊNH,"chợ mễ, Xã Mễ Sở, Tỉnh Hưng Yên Tel : 0793743905 Gồm 15 mặt hàng, 50 chiếc,",Hưng Yên,31,Hưng Yên
KH-00723,CÔNG TY CỔ PHẦN THANH BÌNH,"Khu dân cư Phú Cường, Phường Phong Châu, Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00724,DOANH NGHIỆP TW VIỆT ANH,"Khu Đồng Hàng, Xã Cẩm Khê, Tỉnh Phú Thọ Tel : 0922887593 Gồm 2 mặt hàng, 10 chiếc,",Phú Thọ,43,Phú Thọ
KH-00725,CÔNG TY CỔ PHẦN TOÀN THẮNG,"Khu 2, thị trấn Thanh Ba, Xã Thanh Ba, Tỉnh Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00726,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,"đường Phương Canh, tổ dân phố số 7, Phường Xuân Phương, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00727,HỘ KINH DOANH PHÚ THỊNH,"Phan Đình Phùng, Phường Cẩm Thành, Quảng Ngãi",Quảng Ngãi,47,Quảng Ngãi
KH-00728,HỘ KINH DOANH SƠN HÀ,"Trần Đăng Ninh, Tổ 6, Phường Quyết Tâm, Thành phố Sơn La, Sơn La Tel : 0717753271 Gồm 10 mặt hàng, 21 chiếc,",Sơn La,51,Sơn La
KH-00729,CÔNG TY CỔ PHẦN THƯƠNG MẠI HÙNG CƯỜNG,"Xã Thọ Xuân, Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00730,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,"Khu Tân Hợp, Xã Tân Lạc, Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00731,CÔNG TY TNHH THƯƠNG MẠI ĐÔNG NAM,"La Văn Cầu, Xã Nam Sách, Thành phố Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00732,CÔNG TY TNHH THƯƠNG MẠI TÂN TIẾN,"phố Lý Viên, Xã Xuân Cẩm, Tỉnh Bắc Ninh Tel : 0386243665 Gồm 7 mặt hàng, 28 chiếc,",Bắc Ninh,7,Bắc Ninh
KH-00733,DOANH NGHIỆP TW NAM TIẾN,"đường ĐH-HH40, phố Trung Sơn, Xã Hoằng Hóa, Thanh Hóa Tel : 0766929072 Gồm 12 mặt hàng, 30 chiếc,",Thanh Hóa,55,Thanh Hóa
KH-00734,CỬA HÀNG XE ĐẠP AN PHÁT,"Thu Thuỷ, Xã Đa Phúc, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00735,CỬA HÀNG XE ĐẠP PHÚC AN,"Phường Nghĩa Đô, TP Hà Nội Tel : 0371381468 Gồm 2 mặt hàng, 2 chiếc,",Hà Nội,1,Hà Nội
KH-00736,CÔNG TY CỔ PHẦN KHẢI HOÀN,"30, Khu Phố 1, Phường Quế Võ, Bắc Ninh Tel : 0717552316 Gồm 8 mặt hàng, 15 chiếc,",Bắc Ninh,7,Bắc Ninh
KH-00737,CÔNG TY CỔ PHẦN THƯƠNG MẠI VẠN LỢI,"phố 10, Xã Thượng Bằng La, Lào Cai Tel : 0979864963 Gồm 15 mặt hàng, 16 chiếc,",Lào Cai,37,Lào Cai
KH-00738,CỬA HÀNG XE ĐẠP VĨNH PHÁT,"đường Phùng Hưng, phố Bình Minh, Phường Hạc Thành, Thanh Hóa",Thanh Hóa,55,Thanh Hóa
KH-00739,HỘ KINH DOANH KHẢI HOÀN,"Kim Đồng, Tổ dân phố 12, Phường Thục Phán, Tỉnh Cao Bằng Tel : 0384874654 Gồm 7 mặt hàng, 10 chiếc,",Cao Bằng,14,Cao Bằng
KH-00740,CỬA HÀNG XE ĐẠP TOÀN THẮNG,"Thửa đất số 203-2, Khu đất dịch vụ Khu Đồng Mới, đường An Khánh, thôn An Thọ, Xã An Khánh, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00741,HỘ KINH DOANH TÂY BẮC,"Phường Hạc Thành, Thanh Hóa Tel : 0951026733 Gồm 1 mặt hàng, 1 chiếc,",Thanh Hóa,55,Thanh Hóa
KH-00742,CỬA HÀNG XE ĐẠP ĐÔNG NAM,"Xã An Khánh, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00743,CỬA HÀNG XE ĐẠP AN PHÁT,"Xã Bắc Đông Hưng, Tỉnh Hưng Yên Tel : 0788181640 Gồm 24 mặt hàng, 64 chiếc,",Hưng Yên,31,Hưng Yên
KH-00744,CÔNG TY CỔ PHẦN PHÚ THỊNH,"ngách 16/38 Đỗ Xuân Hợp, Phường Từ Liêm, TP Hà Nội Tel : 0312563267 Gồm 1 mặt hàng, 1 chiếc,",Hà Nội,1,Hà Nội
KH-00745,CÔNG TY TNHH THƯƠNG MẠI HÙNG CƯỜNG,"tòa nhà Huệ Lộc, số 146 Nguyễn Sỹ Sách, Phường Trường Vinh, Nghệ An",Nghệ An,40,Nghệ An
KH-00746,CÔNG TY TNHH THƯƠNG MẠI SÁN LẠP,"NV5.9, Liền Kề Hải Âu, khu đô thị mới Cầu Bươu, Phường Thanh Liệt, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00747,DOANH NGHIỆP TW TÂY BẮC,"Phú Hậu, Xã Khánh Thiện, Ninh Bình",Ninh Bình,41,Ninh Bình
KH-00748,DOANH NGHIỆP TW TÂN TIẾN,"Dược Thượng, Xã Sóc Sơn, Thành phố Hà Nội Tel : 0903168350 Gồm 6 mặt hàng, 20 chiếc,",Hà Nội,1,Hà Nội
KH-00749,CÔNG TY CỔ PHẦN KHẢI HOÀN,"ngõ 10 đường Nguyễn Văn Huyên, Phường Cầu Giấy, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00750,CÔNG TY CỔ PHẦN ĐÔNG NAM,"Khu phố 3B, Phường Tam Hiệp, Đồng Nai",Đồng Nai,20,Đồng Nai
KH-00751,CÔNG TY CỔ PHẦN SÁN LẠP,"Lê Thánh Tông, khối phố An Mỹ, Phường Hội An Đông, TP Đà Nẵng",Đà Nẵng,16,Đà Nẵng
KH-00752,CÔNG TY CỔ PHẦN THƯƠNG MẠI AN PHÁT,"Xã Đông Trạch, Quảng Trị Tel : 0777503050 Gồm 27 mặt hàng, 29 chiếc,",Quảng Trị,49,Quảng Trị
KH-00753,CÔNG TY CỔ PHẦN XÂY DỰNG,"Xã Lương Sơn, Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00754,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,"Xã Nghĩa Hiệp, Huyện Yên Mỹ, Tỉnh Hưng Yên, Việt Nam",Hưng Yên,31,Hưng Yên
KH-00001,HỘ KINH DOANH TÚ ANH,"Phường Thanh Lương, Quận Hai Bà Trưng, Hà Nội",Hà Nội,1,Hà Nội
KH-00002,CÔNG TY TNHH THƯƠNG MẠI VIỆT ANH,"Đường Tạ Quang Bửu, Phường Bạch Mai, Quận Hai Bà Trưng, Hà Nội",Hà Nội,1,Hà Nội
KH-00003,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,"đường Trường Chinh, Phường Phương Liệt, Quận Thanh Xuân, Hà Nội",Hà Nội,1,Hà Nội
KH-00005,CÔNG TY TNHH ĐẠI LỢI,"Khu Liên cơ Võ Chí Công, số 258 Võ Chí Công, Khu 2 Xuân La, Quận Tây Hồ, Thành phố Hà Nội, Việt Nam",Hà Nội,1,Hà Nội
KH-00006,CÔNG TY TNHH CHI THÀNH,"đường Bờ Bao Tân Thắng, phường Sơn Kỳ, quận Tân Phú, TP Hồ Chí Minh",TP. Hồ Chí Minh,30,TP. Hồ Chí Minh
KH-00007,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,Lê Hoàn - Thị trấn Thọ Xuân - Huyện Thọ Xuân - Thanh Hoá,Thanh Hóa,55,Thanh Hóa
KH-00755,CỬA HÀNG XE ĐẠP SƠN HÀ,"D12b, D12c, Khu 4-Khu du lịch Bắc bán đảo Cam Ranh, Xã Cam Hải Đông, Huyện Cam Lâm, Tỉnh Khánh Hòa, Việt Nam",Khánh Hòa,32,Khánh Hòa
KH-00756,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,"Thôn 3, Xã Phúc Thọ, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00757,HỘ KINH DOANH THUỶ TIÊN,"Nguyễn Đức Cảnh, Phường Tương Mai, Thành phố Hà Nội",Hà Nội,1,Hà Nội
KH-00758,HỘ KINH DOANH THANH BÌNH,"xã Minh Đức, Phường Việt Yên, Bắc Ninh",Bắc Ninh,7,Bắc Ninh
KH-00765,CỬA HÀNG XE ĐẠP XUÂN MAI,"Cụm công nghiệp vừa và nhỏ Từ Liêm, Bắc Từ Liêm, Hà Nội",Hà Nội,1,Hà Nội
KH-00766,CÔNG TY CỔ PHẦN THƯƠNG MẠI BÌNH MINH,"đường Hoàng Liên Sơn, tổ 12, Phường Trung Tâm, Tỉnh Lào Cai",Lào Cai,37,Lào Cai
KH-00767,CÔNG TY CỔ PHẦN THƯƠNG MẠI PHÚ THỊNH,"Đường Lê Lợi, Phường Vĩnh Yên, Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00768,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,"Phan Chu Trinh, Phường Hương Trà, TP Đà Nẵng",Đà Nẵng,16,Đà Nẵng
KH-00769,CÔNG TY TNHH THƯƠNG MẠI CHI THÀNH,"Xã Hải Ninh, Tỉnh Quảng Ninh",Quảng Ninh,48,Quảng Ninh
KH-00770,CÔNG TY CỔ PHẦN MẶT TRỜI,"đường 32, Xã Hát Môn, TP Hà Nội",Hà Nội,1,Hà Nội
KH-00771,CÔNG TY TNHH THƯƠNG MẠI ĐẠI LỢI,"Đường Hoàng Văn Thụ, Tổ 1, Phường Phan Đình Phùng, Thái Nguyên",Thái Nguyên,54,Thái Nguyên
KH-00772,CÔNG TY TNHH SƠN HÀ,"Xã Văn Chấn, Lào Cai",Lào Cai,37,Lào Cai
KH-00773,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,"đường Trần Phú, tiểu khu 12, Xã Lương Sơn, Phú Thọ",Phú Thọ,43,Phú Thọ
KH-00774,HỘ KINH DOANH HÙNG CƯỜNG,"Đường Nguyễn Trãi,Tổ dân phố 4, Xã Hương Sơn, Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00775,CÔNG TY TNHH TÂN TIẾN,"phố 5, Xã Hương Sơn, Hà Tĩnh",Hà Tĩnh,25,Hà Tĩnh
KH-00776,DOANH NGHIỆP TW ĐẠI LỢI,"Phường Nam Định, Tỉnh Ninh Bình, Việt Nam Tel : 0360177881 Gồm 4 mặt hàng, 14 chiếc,",Nam Định,39,Nam Định
KH-00777,CÔNG TY TNHH THƯƠNG MẠI ĐẠI DƯƠNG,"Khu 2, Phường Nhị Chiểu, TP Hải Phòng",Hải Phòng,27,Hải Phòng
KH-00778,CỬA HÀNG XE ĐẠP CHI THÀNH,"khu Trới 10, Phường Hoành Bồ, Quảng Ninh, Việt Nam",Quảng Ninh,48,Quảng Ninh
