customer_code,customer_name,tax_code,address,province_id_old,province_id,province_name_extract,region,matched_alias,mapping_status
KH-00475,CỬA HÀNG XE ĐẠP THIÊN AN,243307651,"Nhân Cầu 2, Xã Hưng Hà, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00476,CÔNG TY CỔ PHẦN THƯƠNG MẠI MẶT TRỜI,163174528,"Xã Nam Tiền Hải, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00477,CỬA HÀNG XE ĐẠP ĐẠI LỢI,206875995,"Phường Hà Đông, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00478,CÔNG TY TNHH BÌNH MINH,203650236,"LK 37-02 Khu Đô thị mới Phú Lương, Phường Phú Lương, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00479,DOANH NGHIỆP TW NGỌC ANH,117667111,"Phường Đại Mỗ, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00480,DOANH NGHIỆP TW ĐẠI DƯƠNG,231827993,"Ngách 108/1, Phố Nguyễn Lân, Phường Phương Liệt, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00481,CÔNG TY CỔ PHẦN HOÀ BÌNH,213822453,"Chợ Mơ, Xã Cổ Đô, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00482,CỬA HÀNG XE ĐẠP KHẢI HOÀN,210627241,"đường Giải Phóng, Phường Tương Mai, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00483,HỘ KINH DOANH VẠN LỢI,207511456,"Thanh Hoài, Phường Trí Quả, Tỉnh Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00484,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,167781419,"Cường Tráng, Xã Trung Kênh, Tỉnh Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00485,CÔNG TY CỔ PHẦN SÁN LẠP,188289521,"Thôn Mùi, Xã Bình Minh, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00486,CÔNG TY TNHH VẠN LỢI,252868808,"Xã Yên Phong, Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00487,DOANH NGHIỆP TW TRƯỜNG THỊNH,296532555,"Phường Đa Mai, Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00488,CÔNG TY TNHH TRƯỜNG THỊNH,248193169,"Phạm Ngọc Nhị, TDP Phạm Văn Đồng, Phường Đồng Văn, Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00489,CÔNG TY CỔ PHẦN ĐÔNG NAM,100492499,"đường Lê Công Thanh, phường Hai Bà Trưng, thành phố Phủ Lý, tỉnh Hà Nam",,24,Hà Nam,Miền Bắc,ha nam,MATCHED_REGEX
KH-00490,CÔNG TY TNHH TÂN TIẾN,231728208,"Tại nhà số 327, đường Cù Chính Lan, tổ 1, Phường Hòa Bình, Phú Thọ",,29,Hòa Bình,Miền Bắc,hoa binh,MATCHED_REGEX
KH-00491,CÔNG TY TNHH PHÚC AN,279355689,"Trung (thửa đất số 524, tờ bản đồ số 22), Phường Nghi Đức, Thành phố Vinh, Nghệ An",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00492,HỘ KINH DOANH ĐÔNG NAM,170963548,"Bà Triệu, Xã Hậu Lộc, Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00493,CÔNG TY CỔ PHẦN THƯƠNG MẠI QUANG VINH,139142865,"Xã Hà Tây, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00494,HỘ KINH DOANH AN PHÁT,144374945,"Xã Thiên Lộc, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00495,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,164765497,"Xã Mê Linh, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00496,CÔNG TY CỔ PHẦN TOÀN THẮNG,219883019,"Quốc Lộ 3, Phố Nỷ, Xã Trung Giã, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00497,CÔNG TY TNHH THƯƠNG MẠI QUANG VINH,193689414,"Chợ đường cái, Xã Như Quỳnh, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00498,CỬA HÀNG XE ĐẠP MINH PHƯƠNG,220157462,"Khu giãn dân Bùi Thị Cúc, Xã Ân Thi, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00499,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÚ ANH,194153307,"Xã Nam Thái Ninh, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00500,CÔNG TY CỔ PHẦN THƯƠNG MẠI VĨNH PHÁT,186392956,"Tầng 1 LK9 – 20 Khu nhà ở FLC số 24, ngõ 64 Phố Sài Đồng, Phường Phúc Lợi, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00501,CÔNG TY CỔ PHẦN VĨNH PHÁT,186437422,"Tố Hữu, TDP Trung Phong, Xã Lưu Vệ, Tỉnh Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00502,CỬA HÀNG XE ĐẠP BÌNH MINH,204074148,"Tương Chúc, Xã Nam Phù, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00503,DOANH NGHIỆP TW PHÚ THỊNH,170794199,"Phố Vồi, Xã Thường Tín, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00504,CÔNG TY CỔ PHẦN THƯƠNG MẠI TÂY BẮC,173118358,"Xã Phúc Sơn, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00505,CÔNG TY CỔ PHẦN TÚ ANH,215542711,"Khối 5, Xã Quỳnh Lưu, Nghệ An",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00506,CÔNG TY TNHH THANH BÌNH,293390264,"phố Nguyễn Thái Học, Xã Đan Phượng, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00507,CỬA HÀNG XE ĐẠP BÌNH MINH,205389693,"Xã Vĩnh Hưng, Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00508,CÔNG TY CỔ PHẦN VĨNH PHÁT,232320227,"Xã Hà Đông, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00509,CÔNG TY TNHH THƯƠNG MẠI BÌNH MINH,108925009,"Chợ Thứa, Xã Lương Tài, Tỉnh Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00510,CỬA HÀNG XE ĐẠP NGỌC ANH,221409129,"Phố mới - TT Hồ, Phường Thuận Thành, Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00511,CÔNG TY TNHH BÌNH MINH,204530740,"đường Nguyễn Huệ, Phường Lào Cai, Tỉnh Lào Cai",,37,Lào Cai,Miền Bắc,lao cai,MATCHED_REGEX
KH-00512,CÔNG TY TNHH ĐẠI DƯƠNG,262139034,"Khu 12, Xã Lâm Thao, Tỉnh Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00513,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐÔNG NAM,181076657,"TDP Phố Huyện, Xã Quốc Oai, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00514,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,291784533,"TDP phố Săn, thị trấn Liên Quan, huyện Thạch Thất, Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00515,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,174783130,"109C, khu 2, Thị trấn Cẩm Giang(Hết hiệu lực), TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00516,CÔNG TY TNHH SÁN LẠP,230936283,"Xã Tiên Tiến, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00517,CỬA HÀNG XE ĐẠP PHÚ THỊNH,221030390,"Xã Quang Hưng, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00518,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,183952775,"Đội 5, Thôn Hạ Tân, Xã Nghĩa Trụ, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00519,CÔNG TY CỔ PHẦN XUÂN MAI,257785403,"TT Bô Thời, Hồng Tiến, Xã Việt Tiến, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00520,CÔNG TY TNHH TÂY BẮC,274088653,"phố Tường Thụy 2, Phường Duy Tiên, Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00521,CỬA HÀNG XE ĐẠP KHẢI HOÀN,291633835,"Xã Bình Lục, Tỉnh Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00522,CÔNG TY TNHH HÙNG CƯỜNG,216017109,"TDP Bình Tiến, Xã Bình Mỹ, Tỉnh Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00523,HỘ KINH DOANH KHẢI HOÀN,197470458,"Lạc long Quân, Phường Bưởi(Hết hiệu lực), Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00524,CÔNG TY CỔ PHẦN THƯƠNG MẠI TRÍ ĐỨC,198942489,"trương xá, Xã Nghĩa Dân, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00525,CỬA HÀNG XE ĐẠP SÁN LẠP,234141559,"Điện Biên, Phường Phố Hiến, Tỉnh Hưng Yên",,19,Điện Biên,Miền Bắc,dien bien,MATCHED_REGEX
KH-00526,CÔNG TY CỔ PHẦN NAM TIẾN,180153456,"phố số 6, Xã Thái Thụy, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00527,CÔNG TY CỔ PHẦN THƯƠNG MẠI HOÀ BÌNH,166090037,"đường mương Đan Hoài, thôn 6, Xã Sơn Đồng, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00528,CÔNG TY CỔ PHẦN VẠN LỢI,298434475,"TDP Nếnh, Phường Nếnh, tỉnh Bắc Ninh, Việt Nam",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00529,CÔNG TY CỔ PHẦN THƯƠNG MẠI THIÊN AN,194440034,"Khối 6, Thị trấn Tân Kỳ, Huyện Tân Kỳ, Nghệ An",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00530,DOANH NGHIỆP TW TÂY BẮC,296781744,"Xã Quảng Oai, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00531,CÔNG TY TNHH THƯƠNG MẠI VẠN LỢI,153446491,"Xã Vật Lại, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00532,CÔNG TY TNHH THƯƠNG MẠI MẶT TRỜI,161819698,"Phường Sơn Tây, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00533,CÔNG TY TNHH YÊN BÌNH,251387989,"Khu phố II, Xã Bình Nguyên, Tỉnh Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00534,DOANH NGHIỆP TW AN PHÁT,171317819,"Phố Me, Xã Tam Dương, Tỉnh Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00535,CỬA HÀNG XE ĐẠP QUANG VINH,239051064,"đường Nguyễn Tất Thành, Phường Vĩnh Phúc, Phú Thọ",,61,Vĩnh Phúc,Miền Bắc,vinh phuc,MATCHED_REGEX
KH-00536,CỬA HÀNG XE ĐẠP LONG PHÚ,260443448,"tòa nhà CT1 Khu Nhà Bắc Linh Đàm, Phường Định Công, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00537,CÔNG TY CỔ PHẦN ĐÔNG NAM,194950902,"Thị trấn Đồng Tâm, Huyện Chợ mới, Bắc Kạn",,6,Bắc Kạn,Miền Bắc,bac kan,MATCHED_REGEX
KH-00538,HỘ KINH DOANH PHÚC AN,247587793,"Xã Nguyên Bình, Cao Bằng",,14,Cao Bằng,Miền Bắc,cao bang,MATCHED_REGEX
KH-00539,CỬA HÀNG XE ĐẠP CHI THÀNH,204142388,"Pháp, Xã Điềm Thụy, Thái Nguyên",,54,Thái Nguyên,Miền Bắc,thai nguyen,MATCHED_REGEX
KH-00540,CÔNG TY TNHH NGỌC ANH,224039499,"Đường vành đai, Thôn Thượng, Xã Sơn Đồng, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00541,HỘ KINH DOANH SÁN LẠP,110864198,"Khu du lịch Xuân Thiều, Phường Hải Vân, TP Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00542,CÔNG TY TNHH THƯƠNG MẠI NAM TIẾN,192892165,"Xã Chi Lăng, Lạng Sơn",,36,Lạng Sơn,Miền Bắc,lang son,MATCHED_REGEX
KH-00543,CÔNG TY CỔ PHẦN SƠN HÀ,241076147,"đường Cầu Diễn, Phường Xuân Phương, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00544,DOANH NGHIỆP TW VIỆT ANH,240687273,"tổ 3, Phường Kiến Hưng, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00545,CÔNG TY CỔ PHẦN AN PHÁT,136695790,"Tại nhà số 461, tổ 15, Phường Hòa Bình, Phú Thọ",,29,Hòa Bình,Miền Bắc,hoa binh,MATCHED_REGEX
KH-00546,CÔNG TY CỔ PHẦN SÁN LẠP,117966807,"TDP Thượng Giang, Xã Lệ Thủy, Quảng Trị",,49,Quảng Trị,Miền Trung,quang tri,MATCHED_REGEX
KH-00547,DOANH NGHIỆP TW THANH BÌNH,114803989,"Xã Mộ Đức, Quảng Ngãi",,47,Quảng Ngãi,Miền Trung,quang ngai,MATCHED_REGEX
KH-00548,CÔNG TY TNHH KHẢI HOÀN,217754474,"Trần Hưng Đạo, KP3, Phường Quảng Trị, Quảng Trị",,49,Quảng Trị,Miền Trung,quang tri,MATCHED_REGEX
KH-00549,CỬA HÀNG XE ĐẠP TÚ ANH,241840289,"K8 thị trấn Hạ Hoà, Xã Hạ Hòa, Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00550,CÔNG TY TNHH ĐÔNG NAM,215180645,"Khu Tân Tiến, Xã Cẩm Khê, Tỉnh Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00551,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,131569872,"phố Phú Bình, Phường Phong Châu, Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00552,CỬA HÀNG XE ĐẠP YÊN BÌNH,252432585,"Khu 7, Xã Phùng Nguyên, Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00553,CÔNG TY CỔ PHẦN SƠN HÀ,243677870,"Tây Sơn, Phường Đống Đa, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00554,CÔNG TY CỔ PHẦN THƯƠNG MẠI SÁN LẠP,132303358,"TDP Phượng Bãi, Phường Chương Mỹ, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00555,CỬA HÀNG XE ĐẠP TRƯỜNG THỊNH,240177337,"Chợ Lương, Phường Đồng Văn, Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00556,DOANH NGHIỆP TW THIÊN AN,297200694,"XÓM GIAO THÔNG, Xã An Khánh, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00557,CÔNG TY TNHH THƯƠNG MẠI MINH PHƯƠNG,120842089,"Phố Bà Triệu, Phường Cửa Nam, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00558,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,179084489,"phố Xã Đàn, Phường Văn Miếu - Quốc Tử Giám, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00559,CÔNG TY TNHH THƯƠNG MẠI TÂY BẮC,170061850,"Trần Hưng Đạo, Phường Sầm Sơn, Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00560,CÔNG TY CỔ PHẦN THƯƠNG MẠI NGỌC ANH,125926109,"Xã Vĩnh Hải(Hết hiệu lực), Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00561,CÔNG TY TNHH THƯƠNG MẠI VĨNH PHÁT,185362399,"Thửa 110, tờ bản đồ 71, tổ dân phố Hương, Phường Tân An, Bắc Ninh",,7,Bắc Ninh,Miền Bắc,bac ninh,MATCHED_REGEX
KH-00562,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,192433335,"Quang Trung, Phường Hà Đông, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00563,HỘ KINH DOANH YÊN BÌNH,236481534,"đường Phạm Văn Đồng, Phường Đông Ngạc, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00564,CỬA HÀNG XE ĐẠP SÁN LẠP,237058486,"Xã Quang Lịch, Huyện Kiến Xương, Thái Bình",,53,Thái Bình,Miền Bắc,thai binh,MATCHED_REGEX
KH-00565,CÔNG TY CỔ PHẦN THƯƠNG MẠI KHẢI HOÀN,111558627,"Xã Kiến Hải, Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00566,DOANH NGHIỆP TW PHÚ THỊNH,128093953,"KP Tân Hoà, Xã Vĩnh Bảo, Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00567,CÔNG TY CỔ PHẦN THƯƠNG MẠI SƠN HÀ,197718949,"Phường An Phong, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00568,DOANH NGHIỆP TW NGỌC ANH,147661615,"Tô Hiệu, Phường Lê Chân, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00569,CÔNG TY TNHH VẠN LỢI,251887557,"Hòa Vang 3, Xã Hưng Lộc, TP Huế",,56,Thừa Thiên Huế,Miền Trung,thua thien hue,MATCHED_REGEX
KH-00570,HỘ KINH DOANH TOÀN THẮNG,224741140,"(Tầng 1+2) Lê Lợi, Phường Gia Viên, Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00571,CỬA HÀNG XE ĐẠP THUỶ TIÊN,273679758,"đường chiến thắng Sông Lô, tổ 2, Phường Minh Xuân, Tuyên Quang",,59,Tuyên Quang,Miền Bắc,tuyen quang,MATCHED_REGEX
KH-00572,CÔNG TY CỔ PHẦN THƯƠNG MẠI VIỆT ANH,150242956,"Đông Hải 1, Phường Cẩm Phả, Tỉnh Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00573,DOANH NGHIỆP TW THANH BÌNH,164007647,"SN: 35, tổ 1, khu 4A, Phường Cẩm Phả, Tỉnh Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00574,CỬA HÀNG XE ĐẠP LONG PHÚ,288617546,"Số:466,tổ 109,khu 8 B, Phường Cửa Ông, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00575,CÔNG TY CỔ PHẦN THƯƠNG MẠI NAM TIẾN,120291779,"Vườn Trầu 022, Phường Móng Cái 1, Tỉnh Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00576,DOANH NGHIỆP TW THIÊN AN,236945584,"khu Trới 10, phường Hoành Bồ, TP. Hạ Long, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00577,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,165696049,"Cổng phụ trường THPT Hùng Vương, Xã Như Quỳnh, Tỉnh Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00578,DOANH NGHIỆP TW NGỌC ANH,134709777,"thôn Thụy Khuê, Xã Quốc Oai, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00579,CÔNG TY TNHH THƯƠNG MẠI XÂY DỰNG,183360116,"Tổ 1, khu 3A, Phường Cẩm Phả, Quảng Ninh",,48,Quảng Ninh,Miền Bắc,quang ninh,MATCHED_REGEX
KH-00580,CÔNG TY CỔ PHẦN THƯƠNG MẠI LONG PHÚ,169985646,"Mẹ Thứ, Phường Hòa Xuân, Thành phố Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00581,DOANH NGHIỆP TW SƠN HÀ,285787156,"Phường Điện Biên Phủ, Tỉnh Điện Biên",,19,Điện Biên,Miền Bắc,dien bien,MATCHED_REGEX
KH-00582,HỘ KINH DOANH LONG PHÚ,226747813,"Tổ 2, Phường Mường Thanh, Điện Biên",,19,Điện Biên,Miền Bắc,dien bien,MATCHED_REGEX
KH-00583,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,135037784,"Ngô Quyền, Phường An Hải, Thành phố Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00584,CÔNG TY TNHH CHI THÀNH,204828533,"phố Trương Công Giai, Phường Cầu Giấy, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00585,CÔNG TY TNHH TÂY BẮC,270125357,"Đồng Mon Đại Lý Việt Hưng, Phường Bình Thuận, Tuyên Quang",,59,Tuyên Quang,Miền Bắc,tuyen quang,MATCHED_REGEX
KH-00586,CÔNG TY CỔ PHẦN THƯƠNG MẠI MINH PHƯƠNG,127211976,"Khu 22, Xã Tu Vũ, Phú Thọ",,43,Phú Thọ,Miền Bắc,phu tho,MATCHED_REGEX
KH-00587,DOANH NGHIỆP TW AN PHÁT,173911310,"Minh Cường, Xã Phú Xuyên, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00588,CÔNG TY CỔ PHẦN TÂY BẮC,279444263,"Xã Phú Xuyên, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00589,DOANH NGHIỆP TW KHẢI HOÀN,149513186,"đường Louis II, KĐT Louis City, Phường Đại Mỗ, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00590,CÔNG TY TNHH TOÀN THẮNG,241210122,"Khu công nghiệp Lễ Môn, Phường Quảng Phú, Thanh Hóa",,55,Thanh Hóa,Miền Trung,thanh hoa,MATCHED_REGEX
KH-00591,CÔNG TY TNHH THƯƠNG MẠI KHẢI HOÀN,119249220,"TTTM Mandarin Garden 2, Số 99 Tân Mai, Phường Tương Mai, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00592,CỬA HÀNG XE ĐẠP SÁN LẠP,238891143,"Phường Hội An Đông, TP Đà Nẵng",,16,Đà Nẵng,Miền Trung,da nang,MATCHED_REGEX
KH-00593,CÔNG TY CỔ PHẦN NGỌC ANH,122197125,"Km 9, đường Võ Văn Kiệt, Xã Quang Minh, TP Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
KH-00594,DOANH NGHIỆP TW LONG PHÚ,246803444,"Khối 4, Xã Yên Thành, Tỉnh Nghệ An, Việt Nam",,40,Nghệ An,Miền Trung,nghe an,MATCHED_SUBSTRING_PRIMARY
KH-00595,CÔNG TY CỔ PHẦN THƯƠNG MẠI YÊN BÌNH,152411241,"Đường Trần Phú, Tổ 21, Phường Hà Giang 2, Tuyên Quang",,59,Tuyên Quang,Miền Bắc,tuyen quang,MATCHED_REGEX
KH-00596,DOANH NGHIỆP TW THUỶ TIÊN,273804658,"KDC mới, Xã Nam An Phụ, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00597,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,122680125,"Đại Tân, Phường Trần Nhân Tông, TP Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00598,DOANH NGHIỆP TW SƠN HÀ,279652439,"Phao Sơn, Phường Chí Linh, Thành phố Hải Phòng",,27,Hải Phòng,Miền Bắc,hai phong,MATCHED_REGEX
KH-00599,CÔNG TY CỔ PHẦN XÂY DỰNG,126170961,"Trần Đăng Ninh, Phường Nam Định, Tỉnh Ninh Bình",,41,Ninh Bình,Miền Bắc,ninh binh,MATCHED_REGEX
KH-00600,CỬA HÀNG XE ĐẠP TOÀN THẮNG,294118067,"tổ 5, Xã Phụ Dực, Hưng Yên",,31,Hưng Yên,Miền Bắc,hung yen,MATCHED_REGEX
KH-00601,HỘ KINH DOANH PHÚ THỊNH,191407386,"Lê Hồng Phong, Phường Hà Đông, Thành phố Hà Nội",,1,Hà Nội,Miền Bắc,ha noi,MATCHED_SUBSTRING_PRIMARY
