order_id,so_number,product_code,quantity,unit_price,line_total
,BH26.0988,000224002002000,3,1555000,4665000
,BH26.0988,000224002026000,5,1555000,7775000
,BH26.0988,000230002009000,6,1799444,10796664
,BH26.0988,000337002001000,4,1622222,6488888
,BH26.0988,000337002008000,1,1622222,1622222
,BH26.0988,000216003001000,5,1530555,7652775
,BH26.0988,000125002009000,5,1310555,6552775
,BH26.0988,000125002023000,4,1310555,5242220
,BH26.0988,1000310050080000,5,2664259,13321295
,BH26.0989,000230002013000,1,1799444,1799444
,BH26.0989,000125002023000,2,1310555,2621110
,BH26.0989,000331002004000,1,1799444,1799444
,BH26.0989,000225002015000,1,1616111,1616111
,BH26.0989,000125002009000,5,1310555,6552775
,BH26.0989,000124002009000,1,1111111,1111111
,BH26.0989,000334002013000,1,1652777,1652777
,BH26.0989,000225002002000,4,1616111,6464444
,BH26.0989,000230002013000,1,1799444,1799444
,BH26.0990,000337002008000,1,1622222,1622222
,BH26.0990,000333002008000,1,2294444,2294444
,BH26.0990,000333002022002,1,2294444,2294444
,BH26.0990,000125002009000,3,1310555,3931665
,BH26.0990,000336002022000,2,1377777,2755554
,BH26.0990,000336002001000,2,1377777,2755554
,BH26.0990,1000240020090000,1,943888,943888
,BH26.0990,000224002002000,1,1555000,1555000
,BH26.0990,000224002026000,1,1555000,1555000
,BH26.0990,000331002001000,1,1799444,1799444
,BH26.0990,000331002008000,1,1799444,1799444
,BH26.0990,000337002022000,1,1622222,1622222
,BH26.0991,000105002004000,1,1132407,1132407
,BH26.0991,000106002013000,1,1262037,1262037
,BH26.0991,000125002009000,3,1310555,3931665
,BH26.0991,000125002023000,2,1310555,2621110
,BH26.0991,000103002009000,1,1262037,1262037
,BH26.0991,000103002023000,1,1262037,1262037
,BH26.0991,000105002013000,1,1132407,1132407
,BH26.0991,000106002001000,1,1262037,1262037
,BH26.0991,000216003005000,1,1530555,1530555
,BH26.0991,000224002015000,1,1555000,1555000
,BH26.0991,000225002015000,2,1616111,3232222
,BH26.0992,000224002026000,2,1555000,3110000
,BH26.0992,000224002002000,2,1555000,3110000
,BH26.0992,000225002025000,2,1616111,3232222
,BH26.0992,000225002015000,2,1616111,3232222
,BH26.0992,000226003002000,2,1683333,3366666
,BH26.0992,000337002022000,1,1622222,1622222
,BH26.0992,000224002026000,2,1555000,3110000
,BH26.0992,000224002015000,1,1555000,1555000
,BH26.0992,000224002002000,2,1555000,3110000
,BH26.0992,000225002002000,2,1616111,3232222
,BH26.0992,000225002025000,1,1616111,1616111
,BH26.0992,000225002015000,1,1616111,1616111
,BH26.0992,000226003002000,2,1683333,3366666
,BH26.0992,000125002009000,2,1310555,2621110
,BH26.0993,1000320050020000,5,2960555,14802775
,BH26.0993,1000320050200000,2,2960555,5921110
,BH26.0993,000125002009000,10,1310555,13105550
,BH26.0994,1000270020150000,1,943888,943888
,BH26.0994,000125002009000,3,1310555,3931665
,BH26.0994,000125002002000,2,1310555,2621110
,BH26.0994,000336002001000,3,1377777,4133331
,BH26.0994,000208002023000,1,1408333,1408333
,BH26.0994,000209002007000,1,1469444,1469444
,BH26.0994,000225002002000,1,1616111,1616111
,BH26.0995,000125002002000,1,1310555,1310555
,BH26.0995,000125002009000,2,1310555,2621110
,BH26.0995,000331002022000,2,1799444,3598888
,BH26.0995,000331002008000,1,1799444,1799444
,BH26.0995,100029005010000,1,2960555,2960555
,BH26.0995,1000400050010000,1,2960555,2960555
,BH26.0995,1000400050020000,1,2960555,2960555
,BH26.0995,1000400050200000,1,2960555,2960555
,BH26.0995,000225002025000,2,1616111,3232222
,BH26.0995,000207004000000,1,1530555,1530555
,BH26.0995,000217002003000,1,1469444,1469444
,BH26.0995,000225002002000,1,1616111,1616111
,BH26.0995,000230002023000,3,1799444,5398332
,BH26.0995,000230002013000,1,1799444,1799444
,BH26.0995,000230002014000,1,1799444,1799444
,BH26.0995,000331002001000,5,1799444,8997220
,BH26.0995,000336002001000,5,1377777,6888885
,BH26.0996,000102002023000,3,470000,1410000
,BH26.0996,000103002009000,1,500000,500000
,BH26.0996,000103002023000,1,500000,500000
,BH26.0996,000105002004000,1,470000,470000
,BH26.0996,000105002013000,3,470000,1410000
,BH26.0996,000106002001000,2,500000,1000000
,BH26.0996,000106002004000,2,500000,1000000
,BH26.0996,000106002013000,4,500000,2000000
,BH26.0996,000116002023000,7,500000,3500000
,BH26.0996,000122002009001,8,1050000,8400000
,BH26.0996,000122002019000,6,1050000,6300000
,BH26.0996,000122002022000,5,1050000,5250000
,BH26.0996,000122002024000,4,1050000,4200000
,BH26.0996,000125002002000,8,1050000,8400000
,BH26.0996,000125002009000,25,1050000,26250000
,BH26.0996,000125002013000,15,1050000,15750000
,BH26.0996,000125002023000,30,1050000,31500000
,BH26.0996,000131002001002,25,1150000,28750000
,BH26.0996,000131002004005,17,1150000,19550000
,BH26.0996,000131002008001,19,1150000,21850000
,BH26.0996,000131002019002,16,1150000,18400000
,BH26.0996,000207004000000,18,1250000,22500000
,BH26.0996,000208002003000,3,1100000,3300000
,BH26.0996,000216003001000,8,1180000,9440000
,BH26.0996,000216003008000,7,1180000,8260000
,BH26.0996,000217002001000,4,1150000,4600000
,BH26.0996,000217002007000,3,1150000,3450000
,BH26.0996,000219002012000,1,1400000,1400000
,BH26.0996,000219002022000,2,1500000,3000000
,BH26.0996,000219002023000,2,1400000,2800000
,BH26.0996,000224002002000,15,1130000,16950000
,BH26.0996,000224002004000,2,1130000,2260000
,BH26.0996,000224002009000,5,1130000,5650000
,BH26.0996,000224002023000,31,1130000,35030000
,BH26.0996,000224002024000,10,1130000,11300000
,BH26.0996,000224002026000,11,1130000,12430000
,BH26.0996,000225002023000,5,1200000,6000000
,BH26.0996,000225002024000,1,1200000,1200000
,BH26.0996,000230002002000,5,1280000,6400000
,BH26.0996,000230002009000,7,1280000,8960000
,BH26.0996,000230002013000,15,1280000,19200000
,BH26.0996,000230002014000,4,1280000,5120000
,BH26.0996,000230002023000,13,1280000,16640000
,BH26.0996,000331002001000,4,1300000,5200000
,BH26.0996,000331002004000,1,1300000,1300000
,BH26.0996,000331002008000,7,1300000,9100000
,BH26.0996,000331002022000,3,1300000,3900000
,BH26.0996,000333002001002,5,1500000,7500000
,BH26.0996,000333002022002,5,1500000,7500000
,BH26.0996,000334002001000,1,1210000,1210000
,BH26.0996,000334002004000,2,1210000,2420000
,BH26.0996,000334002013000,2,1210000,2420000
,BH26.0996,000335002001000,2,1350000,2700000
,BH26.0996,1000220020220000,7,500000,3500000
,BH26.0996,1000240020090000,19,500000,9500000
,BH26.0996,1000240020220000,1,500000,500000
,BH26.0996,1000250020050000,9,500000,4500000
,BH26.0996,1000250020220000,3,500000,1500000
,BH26.0996,1000270020150000,7,500000,3500000
,BH26.0996,1000270020220000,20,500000,10000000
,BH26.0996,100029005010000,2,1600000,3200000
,BH26.0996,100029005080000,2,1600000,3200000
,BH26.0996,100029005090000,2,1600000,3200000
,BH26.0996,1000320050010000,2,2150000,4300000
,BH26.0996,1000320050020000,3,2150000,6450000
,BH26.0996,1000400050010000,2,2150000,4300000
,BH26.0996,1000400050080010,2,2150000,4300000
,BH26.0996,1040010000080000,25,650000,16250000
,BH26.0996,1060010000200000,6,650000,3900000
,BH26.0997,000334002004000,1,1652777,1652777
,BH26.0997,000413002001000,1,2716111,2716111
,BH26.0997,000217003005000,1,1591666,1591666
,BH26.0997,100029005010000,1,2960555,2960555
,BH26.0997,000334002004000,1,1652777,1652777
,BH26.0997,000217002007000,1,1469444,1469444
,BH26.0997,100029005080000,1,2960555,2960555
,BH26.0997,000413002001000,1,2716111,2716111
,BH26.0997,000230002013000,5,1799444,8997220
,BH26.0997,000230002009000,3,1799444,5398332
,BH26.0997,000337002008000,5,1622222,8111110
,BH26.0997,000230002023000,10,1799444,17994440
,BH26.0997,000230002009000,2,1799444,3598888
,BH26.0997,000231002023000,5,2172222,10861110
,BH26.0997,000333002008000,5,2294444,11472220
,BH26.0997,000125002009000,5,1310555,6552775
,BH26.0997,000125002023000,5,1310555,6552775
,BH26.0997,000336002001000,5,1377777,6888885
,BH26.0997,000225002015000,5,1616111,8080555
,BH26.0997,000225002002000,5,1616111,8080555
,BH26.0997,1000240020220000,2,943888,1887776
,BH26.0997,000230002023000,5,1799444,8997220
,BH26.0997,000125002009000,5,1310555,6552775
,BH26.0997,000125002023000,2,1310555,2621110
,BH26.0997,000217003005000,1,1591666,1591666
,BH26.0998,000125002002000,5,1310555,6552775
,BH26.0998,000125002009000,10,1310555,13105550
,BH26.0998,000224002002000,5,1555000,7775000
,BH26.0998,000225002015000,2,1616111,3232222
,BH26.0998,000230002014000,2,1799444,3598888
,BH26.0998,000209002003000,3,1469444,4408332
,BH26.0998,1000270020220000,5,943888,4719440
,BH26.0998,1000240020090000,3,943888,2831664
,BH26.0998,1000240020220000,3,943888,2831664
,BH26.0999,1000270020220000,4,943888,3775552
,BH26.0999,000225002015000,1,1616111,1616111
,BH26.0999,000225002002000,2,1616111,3232222
,BH26.0999,000231002002000,1,2172222,2172222
,BH26.0999,000231002023000,1,2172222,2172222
,BH26.0999,1000270020150000,4,943888,3775552
,BH26.0999,000226003015000,2,1683333,3366666
,BH26.0999,1000240020220000,3,943888,2831664
,BH26.1000,000225002015000,2,1616111,3232222
,BH26.1000,000225002025000,2,1616111,3232222
,BH26.1000,000231002002000,2,2172222,4344444
,BH26.1000,000231002023000,2,2172222,4344444
,BH26.1000,000230002023000,2,1799444,3598888
,BH26.1000,000209002003000,2,1469444,2938888
,BH26.1000,1000270020150000,5,943888,4719440
,BH26.1000,1000240020090000,5,943888,4719440
,BH26.1000,1000240020220000,4,943888,3775552
,BH26.1001,1000240020090000,5,943888,4719440
,BH26.1001,000209002007000,4,1469444,5877776
,BH26.1001,000208002023000,4,1408333,5633332
,BH26.1001,000336002001000,5,1377777,6888885
,BH26.1001,000336002004000,2,1377777,2755554
,BH26.1001,000337002008000,5,1622222,8111110
,BH26.1001,000224002026000,5,1555000,7775000
,BH26.1001,000224002002000,2,1555000,3110000
,BH26.1001,000208002007000,4,1408333,5633332
,BH26.1001,000226003014000,3,1683333,5049999
,BH26.1001,000230002009000,7,1799444,12596108
,BH26.1001,000208002023000,2,1408333,2816666
,BH26.1001,000208002007000,2,1408333,2816666
,BH26.1001,000209002007000,2,1469444,2938888
,BH26.1001,000207004000000,2,1530555,3061110
,BH26.1001,000224002004000,1,1555000,1555000
,BH26.1001,000230002023000,3,1799444,5398332
,BH26.1001,1000240020220000,1,943888,943888
,BH26.1001,1000240020090000,4,943888,3775552
,BH26.1003,000336002001000,2,1377777,2755554
,BH26.1003,000217003008000,1,1591666,1591666
,BH26.1003,000125002009000,3,1310555,3931665
,BH26.1003,000216003001000,1,1530555,1530555
,BH26.1003,000217003008000,2,1591666,3183332
,BH26.1003,000225002015000,3,1616111,4848333
,BH26.1003,000224002015000,2,1555000,3110000
,BH26.1004,000225002025000,1,1616111,1616111
,BH26.1004,100029005010000,1,2960555,2960555
,BH26.1004,000232003002000,1,2233333,2233333
,BH26.1004,000331002008000,1,1799444,1799444
,BH26.1004,000331002008000,4,1799444,7197776
,BH26.1004,000125002009000,5,1310555,6552775
,BH26.1004,000226003023000,5,1683333,8416665
,BH26.1004,000230002023000,2,1799444,3598888
,BH26.1004,000125002009000,5,1310555,6552775
,BH26.1004,000401002016000,10,1530555,15305550
,BH26.1004,000231002023000,2,2172222,4344444
,BH26.1004,000215004000000,2,1591666,3183332
,BH26.1004,000230002013000,1,1799444,1799444
,BH26.1004,000230002023000,1,1799444,1799444
,BH26.1004,000230002009000,1,1799444,1799444
,BH26.1004,100029005220000,1,2960555,2960555
,BH26.1005,1000400050010000,1,2960555,2960555
,BH26.1005,1000400050200000,1,2960555,2960555
,BH26.1005,000225002024000,5,1616111,8080555
,BH26.1005,000225002025000,3,1616111,4848333
,BH26.1005,000125002009000,5,1310555,6552775
,BH26.1005,000331002008000,3,1799444,5398332
,BH26.1005,000331002001000,5,1799444,8997220
,BH26.1005,000125002013000,3,1310555,3931665
,BH26.1005,1000400050010000,1,2960555,2960555
,BH26.1005,000219002023000,2,1744444,3488888
,BH26.1005,1060010000200000,1,1326851,1326851
,BH26.1005,1040010000080000,1,1326851,1326851
,BH26.1005,000106002001000,1,1262037,1262037
,BH26.1005,000104002009000,1,1236111,1236111
,BH26.1005,000104002020000,1,1236111,1236111
,BH26.1005,000231002023000,1,2172222,2172222
,BH26.1005,1000400050010000,1,2960555,2960555
,BH26.1005,1000400050200000,1,2960555,2960555
,BH26.1006,000230002023000,1,1799444,1799444
,BH26.1006,000217003005000,1,1591666,1591666
,BH26.1006,000125002023000,1,1310555,1310555
,BH26.1006,000125002009000,1,1310555,1310555
,BH26.1006,000225002002000,1,1616111,1616111
,BH26.1006,000224002002000,1,1555000,1555000
,BH26.1006,000230002009000,2,1799444,3598888
,BH26.1006,000230002023000,1,1799444,1799444
,BH26.1006,000226003023000,1,1683333,1683333
,BH26.1006,000209002003000,1,1469444,1469444
,BH26.1006,000335002001000,1,2105000,2105000
,BH26.1006,000125002009000,2,1310555,2621110
,BH26.1006,000125002002000,1,1310555,1310555
,BH26.1006,000125002023000,1,1310555,1310555
,BH26.1007,000401002016000,1,1530555,1530555
,BH26.1007,000331002001000,10,1799444,17994440
,BH26.1007,000331002008000,10,1799444,17994440
,BH26.1007,000331002022000,10,1799444,17994440
,BH26.1009,000125002009000,2,1310555,2621110
,BH26.1009,000334002013000,2,1652777,3305554
,BH26.1009,000334002004000,1,1652777,1652777
,BH26.1009,000225002025000,2,1616111,3232222
,BH26.1009,000331002022000,5,1799444,8997220
,BH26.1009,000331002008000,5,1799444,8997220
,BH26.1009,000209002003000,2,1469444,2938888
,BH26.1009,000225002015000,3,1616111,4848333
,BH26.1009,000225002025000,3,1616111,4848333
,BH26.1009,000230002023000,5,1799444,8997220
,BH26.1009,000219002023000,5,1744444,8722220
,BH26.1010,000226003002000,1,1683333,1683333
,BH26.1010,000226003014000,1,1683333,1683333
,BH26.1010,000230002009000,2,1799444,3598888
,BH26.1010,000224002002000,10,1555000,15550000
,BH26.1010,000224002026000,5,1555000,7775000
,BH26.1010,000225002025000,3,1616111,4848333
,BH26.1010,000225002015000,5,1616111,8080555
,BH26.1010,000225002023000,1,1616111,1616111
,BH26.1010,000225002002000,5,1616111,8080555
,BH26.1010,000226003002000,2,1683333,3366666
,BH26.1010,000226003023000,10,1683333,16833330
,BH26.1010,000226003014000,1,1683333,1683333
,BH26.1010,000226003015000,3,1683333,5049999
,BH26.1010,000216003005000,1,1530555,1530555
,BH26.1010,000217003005000,1,1591666,1591666
,BH26.1010,000215004000000,5,1591666,7958330
,BH26.1010,000209002003000,3,1469444,4408332
,BH26.1010,000209002007000,2,1469444,2938888
,BH26.1010,000125002009000,10,1310555,13105550
,BH26.1010,000125002023000,7,1310555,9173885
,BH26.1010,000125002002000,5,1310555,6552775
,BH26.1010,000122002022000,3,1310555,3931665
,BH26.1010,000122002009001,3,1310555,3931665
,BH26.1010,000122002024000,2,1310555,2621110
,BH26.1010,000122002019000,2,1310555,2621110
,BH26.1011,000401002016002,14,1530555,21427770
,BH26.1011,000224002002000,2,1555000,3110000
,BH26.1011,000224002026000,3,1555000,4665000
,BH26.1011,000224002004000,2,1555000,3110000
,BH26.1012,000401002016002,15,1530555,22958325
,BH26.1012,000208002007000,2,1408333,2816666
,BH26.1012,000209002007000,2,1469444,2938888
,BH26.1012,000209002003000,1,1469444,1469444
,BH26.1012,000225002002000,1,1616111,1616111
,BH26.1012,000225002015000,2,1616111,3232222
,BH26.1012,000225002009000,1,1616111,1616111
,BH26.1012,000224002002000,2,1555000,3110000
,BH26.1012,000216002001000,1,1408333,1408333
,BH26.1012,000217002007000,2,1469444,2938888
,BH26.1012,000331002001000,2,1799444,3598888
,BH26.1013,000215004000000,2,1591666,3183332
,BH26.1013,000225002015000,1,1616111,1616111
,BH26.1013,000230002013000,2,1799444,3598888
,BH26.1013,000230002023000,3,1799444,5398332
,BH26.1013,000226003023000,4,1683333,6733332
,BH26.1013,000226003015000,1,1683333,1683333
,BH26.1013,000125002009000,3,1310555,3931665
,BH26.1013,000125002023000,2,1310555,2621110
,BH26.1013,000125002013000,2,1310555,2621110
,BH26.1013,000336002004000,2,1377777,2755554
,BH26.1013,000336002001000,2,1377777,2755554
,BH26.1013,1000240020090000,3,943888,2831664
,BH26.1013,1000270020220000,3,943888,2831664
,BH26.1013,1000400050010000,1,2960555,2960555
,BH26.1013,1000400050080010,1,2960555,2960555
,BH26.1013,000217003005000,2,1591666,3183332
,BH26.1013,000224002026000,2,1555000,3110000
,BH26.1014,000225002025000,2,1616111,3232222
,BH26.1014,000225002002000,2,1616111,3232222
,BH26.1014,000224002026000,3,1555000,4665000
,BH26.1014,000224002004000,2,1555000,3110000
,BH26.1014,000225002004000,2,1616111,3232222
,BH26.1014,000225002015000,5,1616111,8080555
,BH26.1014,000225002009000,2,1616111,3232222
,BH26.1014,000225002002000,2,1616111,3232222
,BH26.1014,000225002025000,3,1616111,4848333
,BH26.1014,000209002003000,2,1469444,2938888
,BH26.1014,1000400050010000,2,2960555,5921110
,BH26.1014,000230002023000,2,1799444,3598888
,BH26.1014,000230002013000,2,1799444,3598888
,BH26.1014,000230002009000,2,1799444,3598888
,BH26.1014,100029005010000,2,2960555,5921110
,BH26.1015,000216002003000,1,1408333,1408333
,BH26.1015,000216002001000,4,1408333,5633332
,BH26.1015,000125002009000,3,1310555,3931665
,BH26.1015,000125002002000,1,1310555,1310555
,BH26.1015,000125002013000,1,1310555,1310555
,BH26.1015,000102002009000,2,1132407,2264814
,BH26.1015,000102002023000,1,1132407,1132407
,BH26.1015,000337002008000,1,1622222,1622222
,BH26.1015,000331002001000,2,1799444,3598888
,BH26.1015,000331002008000,1,1799444,1799444
,BH26.1015,000331002022000,1,1799444,1799444
,BH26.1015,000230002013000,1,1799444,1799444
,BH26.1015,000230002009000,1,1799444,1799444
,BH26.1015,000230002023000,2,1799444,3598888
,BH26.1015,000230002014000,1,1799444,1799444
,BH26.1015,000226003014000,1,1683333,1683333
,BH26.1015,000226003023000,2,1683333,3366666
,BH26.1015,000224002026000,1,1555000,1555000
,BH26.1015,000225002015000,2,1616111,3232222
,BH26.1015,000215004000000,3,1591666,4774998
,BH26.1015,000218002007000,1,1530555,1530555
,BH26.1015,000217002007000,2,1469444,2938888
,BH26.1015,000336002001000,1,1377777,1377777
,BH26.1015,000231002023000,3,2172222,6516666
,BH26.1015,000226003015000,1,1683333,1683333
,BH26.1016,000401002016000,50,1530555,76527750
,BH26.1019,000217002007001,10,1694444,16944444
,BH26.1020,000231002023000,1,2172222,2172222
,BH26.1020,000232003008000,1,2233333,2233333
,BH26.1020,000331002008000,1,1799444,1799444
,BH26.1020,000226003023000,1,1683333,1683333
,BH26.1020,000106002004000,1,1262037,1262037
,BH26.1020,000106002013000,1,1262037,1262037
,BH26.1020,000230002023000,2,1799444,3598888
,BH26.1020,000125002013000,2,1310555,2621110
,BH26.1020,000125002023000,2,1310555,2621110
,BH26.1020,000331002001000,2,1799444,3598888
,BH26.1021,000125002009000,1,1310555,1310555
,BH26.1021,000125002023000,1,1310555,1310555
,BH26.1021,000124002024000,2,1111111,2222222
,BH26.1021,000331002022000,1,1799444,1799444
,BH26.1021,000334002001000,1,1652777,1652777
,BH26.1021,000334002004000,1,1652777,1652777
,BH26.1021,000224002023000,1,1555000,1555000
,BH26.1021,000333002008000,1,2294444,2294444
,BH26.1021,000333002022002,2,2294444,4588888
,BH26.1021,000331002008000,1,1799444,1799444
,BH26.1022,000216003001000,4,1530555,6122220
,BH26.1022,000216003008000,4,1530555,6122220
,BH26.1022,000125002009000,3,1310555,3931665
,BH26.1022,000331002001000,3,1799444,5398332
,BH26.1022,000331002008000,3,1799444,5398332
,BH26.1022,000226003023000,2,1683333,3366666
